id,label_en,label_fr,label_ar,category,category_fr,category_ar
off-coulommiers-doux-et-cr-meux-2361e1,Soft and Creamy Coulommiers,Coulommiers doux et crémeux,كولومييه طري وكريمي,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-coulommiers-l-extra-cr-meux-29f391,Extra Creamy Coulommiers,Coulommiers l'extra-crémeux,كولومييه شديد الكريمية,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-coulommiers-portions-141f7a,Coulommiers Portions,Coulommiers en portions,حصص كولومييه,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cracked-back-pepper-cheddar-slices-80c4b9,Cracked Black Pepper Cheddar Slices,Tranches de cheddar au poivre noir concassé,شرائح شيدر بالفلفل الأسود المجروش,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-crema-bomb-n-sin-az-cares-a-adidos-233644,No Added Sugar Sweet Cream,Crème dessert sans sucres ajoutés,كريمة حلوى بدون سكر مضاف,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-creme-anglaise-uht-bq-330463,UHT Custard Cream,Crème anglaise UHT,كريمة إنجليزية UHT,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-creme-brulee-2-x-e191c7,Crème Brûlée 2x,Crème brûlée 2x,كريم بروليه 2 حبة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-creme-fleurette-ae7a7a,Whipping Cream,Crème fleurette,كريمة خفق,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-creme-fraiche-30-847de4,Crème Fraîche 30%,Crème fraîche 30%,كريمة طازجة 30٪,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-creme-legere-fluide-4d8574,Light Pouring Cream,Crème légère fluide,كريمة خفيفة سائلة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-dessert-au-chocolat-noir-4x-d03a92,Dark Chocolate Dessert Cream 4x,Crème dessert au chocolat noir 4x,كريمة حلوى بالشوكولاتة الداكنة 4 حبات,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-creme-renvers-e-la-vanille-sur-lit-de-caramel-8419ea,Vanilla Flan on Caramel,Crème renversée à la vanille sur lit de caramel,فلان فانيليا على طبقة كراميل,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-creme-la-catalan-fe26ca,Crème Catalane,Crème catalane,كريمة كاتالانية,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-croccante-alla-mozzarella-galbani-70b2b0,Crispy Mozzarella Galbani,Croquant à la mozzarella Galbani,موزاريلا مقرمشة من جالباني,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-4-ingr-dients-la-vanille-de-madagascar-bde4dc,4-Ingredient Madagascar Vanilla Cream,Crème 4 ingrédients à la vanille de Madagascar,كريمة بأربعة مكونات بفانيليا مدغشقر,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-anglaise-la-vanille-bourbon-de-madagascar-76e573,Custard Cream with Madagascar Bourbon Vanilla,Crème anglaise à la vanille bourbon de Madagascar,كريمة إنجليزية بفانيليا بوربون مدغشقر,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-aux-oeufs-aux-marrons-70c519,Egg Custard with Chestnuts,Crème aux œufs aux marrons,كريمة البيض بالكستناء,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-aux-oeufs-saveur-vanille-4-x-26b4b9,Vanilla Egg Custard 4x,Crème aux œufs saveur vanille 4x,كريمة بيض بنكهة الفانيليا 4 حبات,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-aux-oeufs-sur-lit-de-caramel-a016b8,Egg Custard on Caramel,Crème aux œufs sur lit de caramel,كريمة بيض على طبقة كراميل,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-aux-ufs-au-chocolat-aux-ufs-frais-167f60,Chocolate Egg Custard with Fresh Eggs,Crème aux œufs au chocolat aux œufs frais,كريمة بيض بالشوكولاتة ببيض طازج,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-d-gustation-dace50,Tasting,Dégustation,تذوق,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-br-l-e-au-caramel-craquant-e0da47,Crème Brûlée with Crunchy Caramel,Crème brûlée au caramel craquant,كريم بروليه بكراميل مقرمش,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-br-l-e-aux-ufs-frais-fc9bd8,Crème Brûlée with Fresh Eggs,Crème brûlée aux œufs frais,كريم بروليه ببيض طازج,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-br-l-e-avec-sachet-d-clats-de-caramel-db578c,Crème Brûlée with Caramel Pieces Sachet,Crème brûlée avec sachet d'éclats de caramel,كريم بروليه مع كيس قطع كراميل,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-br-l-e-with-caramelised-sugar-topping-c65222,Crème Brûlée with Caramelized Sugar Topping,Crème brûlée avec sucre caramélisé,كريم بروليه مع طبقة سكر مكرمل,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-cappucino-56dcbf,Cappuccino Cream,Crème cappuccino,كريمة كابتشينو,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-caramel-88eb32,Caramel Custard,Crème caramel,كريمة كراميل,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-chocolat-banane-7a7138,Chocolate Banana Cream,Crème chocolat banane,كريمة شوكولاتة بالموز,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-d-isigny-a2d3e0,Isigny Cream,Crème d'Isigny,كريمة إيزيني,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-de-beaufort-50-aop-13ceb6,Beaufort Cream AOP 50%,Crème de Beaufort AOP 50%,كريمة بوفور AOP 50٪,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-de-normandie-l-g-re-fluide-faab3b,Light Pouring Normandy Cream,Crème de Normandie légère et fluide,كريمة نورماندي خفيفة وسائلة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-h-ttenk-se-382ec3,Cottage Cheese,Cottage cheese,جبن قريش,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-dessert-au-caf-7fbc1a,Coffee Dessert Cream,Crème dessert au café,كريمة حلوى بالقهوة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-dessert-au-caf-des-indes-911840,Indian Coffee Dessert Cream,Crème dessert au café des Indes,كريمة حلوى بقهوة الهند,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-dessert-au-chocolat-97c649,Chocolate Dessert Cream,Crème dessert au chocolat,كريمة حلوى بالشوكولاتة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-dessert-au-lait-entier-chocolat-de-st-doming-ae7844,Whole Milk Dessert Cream Saint-Domingue Chocolate,Crème dessert au lait entier chocolat de Saint-Domingue 4x,كريمة حلوى بحليب كامل الدسم وشوكولاتة سان دومينغ 4 حبات,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-dessert-au-pralin-afdc8c,Praline Dessert Cream,Crème dessert au praliné,كريمة حلوى بالبرالينيه,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-dessert-bio-80e0d5,Organic Dessert Cream,Crème dessert bio,كريمة حلوى عضوية,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-dessert-bio-chocolat-0f1863,Organic Chocolate Dessert Cream,Crème dessert bio chocolat,كريمة حلوى عضوية بالشوكولاتة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-dessert-caf-377e39,Coffee Dessert Cream,Crème dessert café,كريمة حلوى بالقهوة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-dessert-caramel-5bc516,Caramel Dessert Cream,Crème dessert caramel,كريمة حلوى بالكراميل,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-dessert-chocolat-b36474,Chocolate Dessert Cream,Crème dessert chocolat,كريمة حلوى بالشوكولاتة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-dessert-chocolat-au-lait-de-brebis-cee3cc,Sheep Milk Chocolate Dessert Cream,Crème dessert chocolat au lait de brebis,كريمة حلوى بالشوكولاتة من حليب الغنم,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-dessert-chocolat-noir-3d9b78,Dark Chocolate Dessert Cream,Crème dessert chocolat noir,كريمة حلوى بالشوكولاتة الداكنة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-dessert-saveur-caf-e72aad,Coffee Flavor Dessert Cream,Crème dessert saveur café,كريمة حلوى بنكهة القهوة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-dessert-vanille-ba07ec,Vanilla Dessert Cream,Crème dessert vanille,كريمة حلوى بالفانيليا,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-dessert-vanille-2-x-349d2c,Vanilla Dessert Cream 2x,Crème dessert vanille 2x,كريمة حلوى بالفانيليا 2 حبة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-enti-re-d8f3b0,Whole Cream,Crème entière,كريمة كاملة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-enti-re-fluide-226c29,Whole Pouring Cream,Crème entière fluide,كريمة كاملة سائلة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-enti-re-liquide-30-mg-aac211,Whole Liquid Cream 30% Fat,Crème entière liquide 30% MG,كريمة كاملة سائلة 30٪ دسم,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-enti-re-liquide-st-rilis-e-uht-30-de-mat-gr-f9c779,Whole Liquid UHT Cream 30% Fat,Crème entière liquide stérilisée UHT 30% MG,كريمة كاملة سائلة معقمة UHT 30٪ دسم,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-enti-re-liquide-uht-30-mg-a82977,Whole Liquid UHT Cream 30% Fat,Crème entière liquide UHT 30% MG,كريمة كاملة سائلة UHT 30٪ دسم,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-enti-re-semi-paisse30-mat-gr-cbae2a,Whole Semi-Thick Cream 30% Fat,Crème entière semi-épaisse 30% MG,كريمة كاملة نصف كثيفة 30٪ دسم,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-enti-re-paisse30-mat-gr-d9d7b7,Whole Thick Cream 30% Fat,Crème entière épaisse 30% MG,كريمة كاملة كثيفة 30٪ دسم,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-fouett-e-345e74,Whipped Cream,Crème fouettée,كريمة مخفوقة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-fouett-e-enti-re-8115e5,Whole Whipped Cream,Crème fouettée entière,كريمة مخفوقة كاملة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-fra-che-851963,Crème Fraîche,Crème fraîche,كريمة طازجة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-fra-che-30-mg-a440f2,Crème Fraîche 30% Fat,Crème fraîche 30% MG,كريمة طازجة 30٪ دسم,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-fra-che-all-g-e-be63c7,Light Crème Fraîche,Crème fraîche allégée,كريمة طازجة خفيفة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-fra-che-d-isigny-aop-6d7808,Isigny Crème Fraîche AOP,Crème fraîche d'Isigny AOP,كريمة طازجة من إيزيني AOP,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-danish-blue-5841bb,Danish Blue Cheese,Bleu danois,جبن أزرق دنماركي,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-fra-che-d-isigny-paisse-aea744,Thick Isigny Crème Fraîche,Crème fraîche d'Isigny épaisse,كريمة طازجة كثيفة من إيزيني,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-fra-che-de-normandie-8cf7b0,Normandy Crème Fraîche,Crème fraîche de Normandie,كريمة طازجة من نورماندي,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-fra-che-enti-re-30-mat-gr-954974,Whole Crème Fraîche 30% Fat,Crème fraîche entière 30% MG,كريمة طازجة كاملة 30٪ دسم,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-fra-che-enti-re-30-mg-4db811,Whole Crème Fraîche 30% Fat,Crème fraîche entière 30% MG,كريمة طازجة كاملة 30٪ دسم,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-fra-che-fleurette-d54200,Whipping Crème Fraîche,Crème fraîche fleurette,كريمة طازجة للخفق,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-fra-che-l-g-re-23d45c,Light Crème Fraîche,Crème fraîche légère,كريمة طازجة خفيفة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-fra-che-l-g-re-paisse-15-m-g-6009e7,Light Thick Crème Fraîche 15% Fat,Crème fraîche légère épaisse 15% MG,كريمة طازجة خفيفة كثيفة 15٪ دسم,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-fra-che-paisse-847120,Thick Crème Fraîche,Crème fraîche épaisse,كريمة طازجة كثيفة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-fra-che-paisse-30-mg-6d6c2d,Thick Crème Fraîche 30% Fat,Crème fraîche épaisse 30% MG,كريمة طازجة كثيفة 30٪ دسم,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-liquide-bio-fa4b1b,Organic Liquid Cream,Crème liquide bio,كريمة سائلة عضوية,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-l-g-re-15-mg-78cca9,Light Cream 15% Fat,Crème légère 15% MG,كريمة خفيفة 15٪ دسم,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-l-g-re-fouett-e-7e5a93,Light Whipped Cream,Crème légère fouettée,كريمة خفيفة مخفوقة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-l-g-re-liquide-15-mg-c326cb,Light Liquid Cream 15% Fat,Crème légère liquide 15% MG,كريمة خفيفة سائلة 15٪ دسم,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-l-g-re-semi-paisse-78fe0c,Light Semi-Thick Cream,Crème légère semi-épaisse,كريمة خفيفة نصف كثيفة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-sous-pression-la-vanille-e5941c,Pressurized Vanilla Cream,Crème sous pression à la vanille,كريمة مضغوطة بالفانيليا,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-tradition-au-chocolat-3d4c09,Traditional Chocolate Cream,Crème tradition au chocolat,كريمة تقليدية بالشوكولاتة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-mes-caramel-66adab,Caramel Creams,Crèmes caramel,كريمات بالكراميل,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-meuh-chocolat-aae966,Crèmeuh Chocolate,Crèmeuh chocolat,كريموه شوكولاتة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-me-br-l-e-9d5c8f,Crème Brûlée,Crème brûlée,كريم بروليه,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-cr-meux-de-bourgogne-bf7fd4,Creamy Bourgogne Cheese,Crémeux de Bourgogne,جبن كريمي من بورغون,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-c-pes-bolets-la-cr-me-fra-che-31b4ae,Ceps and Boletes with Crème Fraîche,Cèpes et bolets à la crème fraîche,فطر سيب وبوليه بالكريمة الطازجة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-danette-le-liegeois-cafe-3172ac,Danette Liégeois Coffee,Danette Liégeois café,دانيت لييجوا بالقهوة,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-danette-le-li-geois-0e43d2,Danette Liégeois,Danette Liégeois,دانيت لييجوا,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-danette-li-geois-4-chocolat-x-86a215,Danette Liégeois Chocolate 4x,Danette Liégeois chocolat 4x,دانيت لييجوا شوكولاتة 4 حبات,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-danio-blueberry-68fb10,Danio Blueberry,Danio myrtille,دانيو بالتوت الأزرق,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-danio-raspberry-24c677,Danio Raspberry,Danio framboise,دانيو بالتوت العليق,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-danoino-aux-fruits-fraise-framboise-abricot-bd4d6a,Danonino Strawberry Raspberry Apricot,Danonino aux fruits fraise framboise abricot,دانونينو بالفراولة والتوت العليق والمشمش,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-danone-nature-lait-entier-1e572c,Danone Plain Whole Milk Yogurt,Danone nature au lait entier,دانون طبيعي بحليب كامل الدسم,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-danone-skyr-f1a66b,Danone Skyr,Danone Skyr,دانون سكير,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-danone-veloute-nature-ccfa87,Danone Velouté Plain,Danone Velouté nature,دانون فيلوتي طبيعي,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-danone-velout-nature-e2626b,Danone Velouté Plain,Danone Velouté nature,دانون فيلوتيه طبيعي,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-danonino-paille-fruits-rouges-peche-abricot-eb6df9,Danonino Red Fruits Peach Apricot,Danonino paille fruits rouges pêche abricot,دانونينو بالفواكه الحمراء والخوخ والمشمش,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-deleite-a2a2-4ec6a0,Deleite A2A2,Deleite A2A2,ديليت A2A2,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-deli-max-6026ba,Deli'Max,Deli'Max,ديلي ماكس,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-demi-cr-m-avec-vitamine-d-5d2963,Semi-Skimmed Milk with Vitamin D,Demi-écrémé avec vitamine D,حليب نصف الدسم مع فيتامين د,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
off-demi-cr-m-avec-vitamine-d-7-bouteilles-1-gratuite-b3a190,Semi-Skimmed Milk with Vitamin D 7+1,Demi-écrémé avec vitamine D 7 bouteilles + 1 gratuite,حليب نصف الدسم مع فيتامين د 7 قنينات + 1 مجانًا,Dairy & Eggs,Produits laitiers & Œufs,ألبان وبيض
